,srch_id,date_time,site_id,visitor_location_country_id,visitor_hist_starrating,visitor_hist_adr_usd,prop_country_id,prop_id,prop_starrating,prop_review_score,prop_brand_bool,prop_location_score1,prop_location_score2,prop_log_historical_price,position,price_usd,promotion_flag,srch_destination_id,srch_length_of_stay,srch_booking_window,srch_adults_count,srch_children_count,srch_room_count,srch_saturday_night_bool,srch_query_affinity_score,orig_destination_distance,random_bool,comp1_rate,comp1_inv,comp1_rate_percent_diff,comp2_rate,comp2_inv,comp2_rate_percent_diff,comp3_rate,comp3_inv,comp3_rate_percent_diff,comp4_rate,comp4_inv,comp4_rate_percent_diff,comp5_rate,comp5_inv,comp5_rate_percent_diff,comp6_rate,comp6_inv,comp6_rate_percent_diff,comp7_rate,comp7_inv,comp7_rate_percent_diff,comp8_rate,comp8_inv,comp8_rate_percent_diff,click_bool,gross_bookings_usd,booking_bool
223,25,2012-12-11 13:03:42,5,219,,,219,66209,4,4.0,1,3.26,0.2481,4.17,19,32.0,1,3735,1,0,2,0,1,0,,767.78,0,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
224,25,2012-12-11 13:03:42,5,219,,,219,68528,4,4.0,0,2.08,0.205,4.29,7,49.0,1,3735,1,0,2,0,1,0,,766.29,0,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
225,25,2012-12-11 13:03:42,5,219,,,219,69645,2,3.5,1,1.39,0.0012,4.18,32,75.0,0,3735,1,0,2,0,1,0,,762.43,0,,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,,0,,0
226,25,2012-12-11 13:03:42,5,219,,,219,79870,2,4.0,1,2.2,0.1053,4.06,8,37.0,1,3735,1,0,2,0,1,0,,766.48,0,,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,,0,,0
227,25,2012-12-11 13:03:42,5,219,,,219,81772,3,3.5,0,3.22,0.2775,4.16,18,29.0,0,3735,1,0,2,0,1,0,,768.08,0,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
228,25,2012-12-11 13:03:42,5,219,,,219,83281,2,3.5,1,2.08,0.0555,4.37,12,45.0,0,3735,1,0,2,0,1,0,,767.35,0,,,,1.0,0.0,11.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
229,25,2012-12-11 13:03:42,5,219,,,219,88629,2,2.5,1,0.69,0.0017,4.23,31,35.0,0,3735,1,0,2,0,1,0,,768.04,0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,0,,0
230,25,2012-12-11 13:03:42,5,219,,,219,91587,3,4.5,1,1.61,0.0213,4.93,3,129.0,0,3735,1,0,2,0,1,0,,766.24,0,,,,0.0,0.0,,-1.0,0.0,10.0,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
231,25,2012-12-11 13:03:42,5,219,,,219,112716,4,4.0,0,1.61,0.0512,4.42,14,48.0,0,3735,1,0,2,0,1,0,,764.98,0,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
232,25,2012-12-11 13:03:42,5,219,,,219,118859,3,4.0,1,3.26,0.3584,4.45,21,27.0,1,3735,1,0,2,0,1,0,,767.93,0,,,,1.0,0.0,19.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
233,25,2012-12-11 13:03:42,5,219,,,219,120046,4,4.0,0,3.26,0.0955,4.68,16,50.0,0,3735,1,0,2,0,1,0,,767.68,0,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
234,25,2012-12-11 13:03:42,5,219,,,219,120328,2,3.5,1,1.79,0.0061,4.52,34,62.0,0,3735,1,0,2,0,1,0,,766.02,0,,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,,0,,0
235,25,2012-12-11 13:03:42,5,219,,,219,122279,2,3.0,1,3.04,0.008,4.2,26,38.0,0,3735,1,0,2,0,1,0,,767.34,0,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
236,25,2012-12-11 13:03:42,5,219,,,219,125384,3,3.5,1,2.77,0.0071,4.49,25,60.0,0,3735,1,0,2,0,1,0,,767.08,0,,,,0.0,0.0,,0.0,0.0,,,,,1.0,0.0,16.0,,,,,,,0.0,0.0,,0,,0
237,25,2012-12-11 13:03:42,5,219,,,219,126136,4,4.0,0,3.26,0.3928,4.65,20,39.0,0,3735,1,0,2,0,1,0,,767.93,0,,,,0.0,0.0,,1.0,0.0,2.0,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
238,25,2012-12-11 13:03:42,5,219,,,219,126803,2,4.0,1,1.61,,4.18,15,60.0,0,3735,1,0,2,0,1,0,,767.55,0,,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,,0,,0
239,25,2012-12-11 13:03:42,5,219,,,219,133065,3,5.0,1,1.79,0.006,4.75,37,109.0,0,3735,1,0,2,0,1,0,,765.76,0,,,,,,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
240,28,2012-11-26 10:13:17,5,219,,,219,5739,4,4.5,1,2.64,0.0468,5.38,3,110.0,1,24232,3,27,1,0,1,0,,116.36,0,,,,,,,,,,,,,1.0,0.0,31.0,,,,,,,0.0,0.0,,0,,0
241,28,2012-11-26 10:13:17,5,219,,,219,11244,2,3.0,1,2.2,0.0105,4.65,38,54.0,1,24232,3,27,1,0,1,0,,115.24,0,,,,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,0,,0
242,28,2012-11-26 10:13:17,5,219,,,219,11726,3,4.0,1,2.64,0.0178,5.24,12,89.0,0,24232,3,27,1,0,1,0,,115.75,0,,,,0.0,0.0,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
243,28,2012-11-26 10:13:17,5,219,,,219,13996,4,4.0,1,2.89,0.0491,5.07,26,85.0,0,24232,3,27,1,0,1,0,,116.14,0,,,,,,,,,,,,,-1.0,0.0,9.0,,,,,,,-1.0,0.0,9.0,1,286.32,1
244,28,2012-11-26 10:13:17,5,219,,,219,16096,3,4.5,1,1.61,0.0143,4.44,32,60.0,0,24232,3,27,1,0,1,0,,114.45,0,,,,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,0,,0
245,28,2012-11-26 10:13:17,5,219,,,219,17853,4,4.0,1,2.48,0.0369,5.46,13,119.0,0,24232,3,27,1,0,1,0,,116.58,0,,,,0.0,0.0,,,,,,,,,1.0,,,,,,,,0.0,0.0,,0,,0
246,28,2012-11-26 10:13:17,5,219,,,219,18016,3,3.0,1,3.04,0.0894,4.43,1,44.0,1,24232,3,27,1,0,1,0,,115.77,0,,,,1.0,0.0,12.0,,,,,,,0.0,0.0,19.0,,,,,,,1.0,0.0,5.0,0,,0
247,28,2012-11-26 10:13:17,5,219,,,219,19598,4,4.0,1,2.64,0.042,5.35,4,98.0,0,24232,3,27,1,0,1,0,,116.07,0,,,,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,0,,0
248,28,2012-11-26 10:13:17,5,219,,,219,22984,4,4.5,0,1.1,0.0249,4.95,2,159.0,1,24232,3,27,1,0,1,0,,131.1,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
249,28,2012-11-26 10:13:17,5,219,,,219,23150,4,3.5,1,2.64,0.040999999999999995,5.24,6,101.0,0,24232,3,27,1,0,1,0,,116.07,0,,,,1.0,0.0,5.0,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
250,28,2012-11-26 10:13:17,5,219,,,219,24003,2,4.0,1,1.1,0.0182,4.45,7,56.0,1,24232,3,27,1,0,1,0,,116.93,0,,,,0.0,0.0,,,,,,,,1.0,0.0,13.0,,,,,,,0.0,0.0,,0,,0
251,28,2012-11-26 10:13:17,5,219,,,219,26804,4,4.0,1,3.0,0.0363,4.9,28,79.0,0,24232,3,27,1,0,1,0,,115.87,0,,,,0.0,0.0,,,,,,,,0.0,0.0,,,,,,,,1.0,0.0,12.0,0,,0
252,28,2012-11-26 10:13:17,5,219,,,219,33528,4,4.5,1,2.48,0.0372,5.23,29,97.0,0,24232,3,27,1,0,1,0,,116.41,0,,,,0.0,0.0,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
253,28,2012-11-26 10:13:17,5,219,,,219,34187,3,4.0,1,2.08,0.0672,4.77,14,79.0,1,24232,3,27,1,0,1,0,,114.8,0,,,,1.0,0.0,11.0,,,,,,,,,,,,,,,,1.0,0.0,11.0,0,,0
254,28,2012-11-26 10:13:17,5,219,,,219,35767,4,4.5,1,1.61,0.0229,5.35,9,95.0,1,24232,3,27,1,0,1,0,,115.0,0,,,,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,0,,0
255,28,2012-11-26 10:13:17,5,219,,,219,50188,3,4.5,1,2.77,0.0136,5.12,31,84.0,0,24232,3,27,1,0,1,0,,115.52,0,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
256,28,2012-11-26 10:13:17,5,219,,,219,65557,4,4.0,0,1.79,0.0233,4.9,16,82.0,1,24232,3,27,1,0,1,0,,113.24,0,,,,-1.0,0.0,5.0,,,,,,,1.0,0.0,11.0,,,,,,,1.0,0.0,11.0,0,,0
257,28,2012-11-26 10:13:17,5,219,,,219,66769,4,4.5,1,2.71,0.0108,5.42,25,129.0,0,24232,3,27,1,0,1,0,,114.89,0,,,,0.0,0.0,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
258,28,2012-11-26 10:13:17,5,219,,,219,67406,2,4.0,1,1.1,0.0106,4.61,30,69.0,0,24232,3,27,1,0,1,0,,117.12,0,,,,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,0,,0
259,28,2012-11-26 10:13:17,5,219,,,219,69294,4,4.0,1,3.09,0.0579,4.76,22,76.0,0,24232,3,27,1,0,1,0,,115.88,0,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
260,28,2012-11-26 10:13:17,5,219,,,219,72185,3,4.0,0,1.95,0.078,4.93,37,91.0,1,24232,3,27,1,0,1,0,,115.33,0,,,,0.0,0.0,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
261,28,2012-11-26 10:13:17,5,219,,,219,72909,4,4.5,1,1.95,0.0939,5.0,19,75.0,1,24232,3,27,1,0,1,0,,114.89,0,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
262,28,2012-11-26 10:13:17,5,219,,,219,75069,3,4.5,1,2.83,0.0125,5.11,36,99.0,0,24232,3,27,1,0,1,0,,115.12,0,,,,0.0,0.0,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
263,28,2012-11-26 10:13:17,5,219,,,219,75704,4,4.0,1,1.95,0.113,5.07,10,76.0,1,24232,3,27,1,0,1,0,,115.07,0,,,,0.0,0.0,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
264,28,2012-11-26 10:13:17,5,219,,,219,77605,3,4.0,1,1.95,0.0047,5.01,21,84.0,0,24232,3,27,1,0,1,0,,115.08,0,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
265,28,2012-11-26 10:13:17,5,219,,,219,79225,4,4.0,1,2.94,0.0721,5.24,18,90.0,1,24232,3,27,1,0,1,0,,115.96,0,,,,0.0,0.0,,,,,,,,0.0,0.0,,,,,,,,-1.0,0.0,5.0,0,,0
266,28,2012-11-26 10:13:17,5,219,,,219,86217,3,4.5,1,2.64,0.0153,5.15,15,89.0,0,24232,3,27,1,0,1,0,,115.7,0,,,,1.0,0.0,11.0,,,,,,,1.0,0.0,44.0,,,,,,,1.0,0.0,11.0,0,,0
267,28,2012-11-26 10:13:17,5,219,,,219,93383,4,4.5,1,2.64,0.0462,5.55,8,139.0,0,24232,3,27,1,0,1,0,,116.41,0,,,,0.0,0.0,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
268,28,2012-11-26 10:13:17,5,219,,,219,100913,4,4.0,1,2.89,0.0122,5.17,24,91.0,0,24232,3,27,1,0,1,0,,115.17,0,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
269,28,2012-11-26 10:13:17,5,219,,,219,109409,3,4.5,1,2.77,0.0139,4.85,33,84.0,0,24232,3,27,1,0,1,0,,115.53,0,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
270,28,2012-11-26 10:13:17,5,219,,,219,116043,4,4.5,1,2.08,0.0946,5.64,34,129.0,0,24232,3,27,1,0,1,0,,114.98,0,,,,0.0,0.0,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
271,28,2012-11-26 10:13:17,5,219,,,219,120960,3,4.5,1,3.04,0.071,4.9,35,88.0,0,24232,3,27,1,0,1,0,,115.57,0,,,,-1.0,0.0,5.0,,,,,,,1.0,0.0,12.0,,,,,,,-1.0,0.0,5.0,0,,0
272,28,2012-11-26 10:13:17,5,219,,,219,122795,3,4.0,1,1.61,0.005,5.08,20,98.0,0,24232,3,27,1,0,1,0,,114.96,0,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
273,28,2012-11-26 10:13:17,5,219,,,219,137773,3,4.0,0,1.39,0.0169,4.83,27,109.0,0,24232,3,27,1,0,1,0,,116.71,0,,,,0.0,0.0,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
274,29,2013-02-26 19:42:22,18,129,,,219,1722,3,4.0,0,5.72,0.1136,5.81,1,248.17,1,5143,6,144,5,0,1,0,,3748.9,0,,,,,,,,,,,,,,,,,,,,,,,,,1,1927.64,1
275,29,2013-02-26 19:42:22,18,129,,,219,3858,4,4.5,0,5.7,0.1296,5.91,14,689.66,0,5143,6,144,5,0,1,0,,3747.89,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
276,29,2013-02-26 19:42:22,18,129,,,219,7523,4,0.0,1,5.82,0.1251,5.82,13,566.88,0,5143,6,144,5,0,1,0,,3748.71,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
277,29,2013-02-26 19:42:22,18,129,,,219,7880,4,4.5,1,5.88,0.2132,6.21,6,519.85,0,5143,6,144,5,0,1,0,,3748.29,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
278,29,2013-02-26 19:42:22,18,129,,,219,31336,4,4.0,1,5.52,0.0758,5.96,11,441.48,0,5143,6,144,5,0,1,0,,3748.98,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
279,29,2013-02-26 19:42:22,18,129,,,219,32060,4,4.5,1,5.69,0.124,5.89,3,433.65,1,5143,6,144,5,0,1,0,,3747.88,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
280,29,2013-02-26 19:42:22,18,129,,,219,36871,4,4.0,1,5.78,0.146,6.11,15,591.69,0,5143,6,144,5,0,1,0,,3747.98,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
281,29,2013-02-26 19:42:22,18,129,,,219,62433,3,4.0,0,5.71,0.1044,5.76,19,1332.29,0,5143,6,144,5,0,1,0,,3748.4,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
282,29,2013-02-26 19:42:22,18,129,,,219,73452,3,3.5,1,3.14,0.0007,5.49,8,329.15,0,5143,6,144,5,0,1,0,,3746.26,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
283,29,2013-02-26 19:42:22,18,129,,,219,78380,3,4.5,1,5.74,0.13699999999999998,6.21,18,933.91,0,5143,6,144,5,0,1,0,,3747.94,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
284,29,2013-02-26 19:42:22,18,129,,,219,79026,4,4.5,0,5.63,0.0891,5.99,7,428.42,0,5143,6,144,5,0,1,0,,3747.65,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
285,29,2013-02-26 19:42:22,18,129,,,219,89359,2,2.5,0,5.79,0.1589,5.48,12,350.05,1,5143,6,144,5,0,1,0,,3748.75,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
286,29,2013-02-26 19:42:22,18,129,,,219,98239,3,4.0,0,5.29,0.0744,5.7,2,389.24,1,5143,6,144,5,0,1,0,,3748.35,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
287,29,2013-02-26 19:42:22,18,129,,,219,114304,5,4.5,1,5.77,0.1924,6.21,17,799.37,0,5143,6,144,5,0,1,0,,3747.94,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
288,29,2013-02-26 19:42:22,18,129,,,219,126719,4,4.5,0,5.97,0.1746,5.95,5,414.05,0,5143,6,144,5,0,1,0,,3748.34,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
289,29,2013-02-26 19:42:22,18,129,,,219,135779,5,5.0,0,5.83,0.1156,6.21,9,787.62,1,5143,6,144,5,0,1,0,,3748.64,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
290,30,2013-02-11 01:28:38,24,216,,,219,13155,3,3.5,1,4.76,0.3273,5.14,3,132.21,1,20319,9,13,2,0,1,0,,,0,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
291,30,2013-02-11 01:28:38,24,216,,,219,13878,3,4.0,1,4.63,0.3878,5.25,17,186.8,1,20319,9,13,2,0,1,0,,,0,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
292,30,2013-02-11 01:28:38,24,216,,,219,14504,2,3.0,0,4.74,0.4578,5.05,1,120.61,0,20319,9,13,2,0,1,0,,,0,,,,,1.0,,,1.0,,,,,-1.0,0.0,6.0,,,,,,,-1.0,0.0,6.0,0,,0
293,30,2013-02-11 01:28:38,24,216,,,219,15884,2,3.0,1,0.69,0.0028,5.07,4,137.82,1,20319,9,13,2,0,1,0,,,0,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
294,30,2013-02-11 01:28:38,24,216,,,219,18569,4,4.5,1,4.74,0.4738,6.02,29,289.4,1,20319,9,13,2,0,1,0,,,0,,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,,0,,0
295,30,2013-02-11 01:28:38,24,216,,,219,18859,4,4.0,0,4.49,0.2006,5.68,25,243.59,1,20319,9,13,2,0,1,0,,,0,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
296,30,2013-02-11 01:28:38,24,216,,,219,19567,4,4.5,1,3.5,0.0183,5.91,27,274.14,1,20319,9,13,2,0,1,0,,,0,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
297,30,2013-02-11 01:28:38,24,216,,,219,31945,4,4.5,1,4.61,0.3821,5.88,28,283.98,0,20319,9,13,2,0,1,0,,,0,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
298,30,2013-02-11 01:28:38,24,216,,,219,35043,4,4.5,1,4.81,0.364,6.03,30,289.55,0,20319,9,13,2,0,1,0,,,0,,,,1.0,0.0,13.0,-1.0,0.0,9.0,,,,,,,,,,,,,0.0,0.0,,0,,0
299,30,2013-02-11 01:28:38,24,216,,,219,36710,3,3.5,0,4.39,0.1686,5.11,14,185.71,1,20319,9,13,2,0,1,0,,,0,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
300,30,2013-02-11 01:28:38,24,216,,,219,40463,4,4.5,1,4.6,0.3294,6.05,32,303.63,0,20319,9,13,2,0,1,0,,,0,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
301,30,2013-02-11 01:28:38,24,216,,,219,41585,4,4.0,1,4.6,0.3128,5.84,24,227.67,1,20319,9,13,2,0,1,0,,,0,,,,0.0,0.0,,,,,,,,1.0,0.0,22.0,,,,,,,0.0,0.0,,0,,0
302,30,2013-02-11 01:28:38,24,216,,,219,44197,4,4.0,1,4.81,0.4185,5.66,26,268.49,1,20319,9,13,2,0,1,0,,,0,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
303,30,2013-02-11 01:28:38,24,216,,,219,65983,2,3.0,1,3.4,0.0281,5.22,2,127.84,1,20319,9,13,2,0,1,0,,,0,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
304,30,2013-02-11 01:28:38,24,216,,,219,68689,3,3.5,1,4.72,0.445,5.36,8,157.52,1,20319,9,13,2,0,1,0,,,0,,,,0.0,0.0,,0.0,0.0,20.0,,,,0.0,0.0,9.0,,,,,,,0.0,0.0,9.0,0,,0
305,30,2013-02-11 01:28:38,24,216,,,219,77109,3,4.0,1,4.74,0.4562,5.37,9,159.48,1,20319,9,13,2,0,1,0,,,0,,,,0.0,0.0,,0.0,0.0,10.0,,,,0.0,0.0,10.0,,,,,,,0.0,0.0,10.0,0,,0
306,30,2013-02-11 01:28:38,24,216,,,219,87796,3,3.5,0,4.65,0.4555,5.35,15,185.72,1,20319,9,13,2,0,1,0,,,0,,,,0.0,0.0,7.0,0.0,0.0,15.0,,,,0.0,0.0,,,,,,,,0.0,0.0,14.0,0,,0
307,30,2013-02-11 01:28:38,24,216,,,219,92698,4,4.0,0,4.63,0.4083,5.63,19,209.73,1,20319,9,13,2,0,1,0,,,0,,,,0.0,0.0,,0.0,0.0,,,1.0,,0.0,0.0,,,,,,,,-1.0,0.0,10.0,0,,0
308,30,2013-02-11 01:28:38,24,216,,,219,97615,3,4.0,1,4.65,0.4413,5.5,21,215.19,1,20319,9,13,2,0,1,0,,,0,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
309,30,2013-02-11 01:28:38,24,216,,,219,108513,2,3.0,0,4.42,0.1746,5.4,10,161.69,0,20319,9,13,2,0,1,0,,,0,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
310,30,2013-02-11 01:28:38,24,216,,,219,117347,4,4.5,1,4.81,0.3676,6.21,31,293.8,0,20319,9,13,2,0,1,0,,,0,,,,,1.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,6.0,,,,,,,0.0,0.0,,0,,0
311,30,2013-02-11 01:28:38,24,216,,,219,121665,3,4.0,1,4.17,0.1121,5.4,12,162.46,0,20319,9,13,2,0,1,0,,,0,,,,0.0,0.0,,0.0,0.0,,,,,,1.0,,,,,,,,0.0,0.0,,0,,0
312,30,2013-02-11 01:28:38,24,216,,,219,125611,3,3.5,1,4.55,0.2653,5.63,13,176.98,1,20319,9,13,2,0,1,0,,,0,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,1,1831.3,1
313,30,2013-02-11 01:28:38,24,216,,,219,128313,3,4.0,1,4.74,0.42100000000000004,5.21,6,144.22,1,20319,9,13,2,0,1,0,,,0,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
314,30,2013-02-11 01:28:38,24,216,,,219,130968,4,4.5,1,4.81,0.3536,5.59,23,221.33,0,20319,9,13,2,0,1,0,,,0,,,,-1.0,0.0,8.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
315,30,2013-02-11 01:28:38,24,216,,,219,133729,3,3.5,1,4.77,0.3932,5.25,20,210.82,1,20319,9,13,2,0,1,0,,,0,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
316,30,2013-02-11 01:28:38,24,216,,,219,136754,3,0.0,0,4.81,,5.51,7,145.31,0,20319,9,13,2,0,1,0,,,0,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,0,,0
317,30,2013-02-11 01:28:38,24,216,,,219,137592,3,4.0,1,4.61,0.2374,5.55,18,193.35,1,20319,9,13,2,0,1,0,,,0,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
318,31,2013-05-28 22:05:02,24,216,,,15,1051,4,3.0,0,1.1,,5.7,9,120.83,0,19144,1,214,2,2,1,1,,,1,,,,,,,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,0,,0
319,31,2013-05-28 22:05:02,24,216,,,15,6764,2,3.5,1,1.61,0.0148,4.91,4,101.23,0,19144,1,214,2,2,1,1,,,1,,,,0.0,0.0,,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,1,,0
320,31,2013-05-28 22:05:02,24,216,,,15,12321,0,5.0,0,4.55,,4.96,29,187.68,0,19144,1,214,2,2,1,1,,,1,,,,,1.0,,,,,,,,,,,,0.0,,,,,,,,0,,0
321,31,2013-05-28 22:05:02,24,216,,,15,18083,4,3.5,1,3.78,,5.31,30,187.96,0,19144,1,214,2,2,1,1,,,1,,,,,,,,,,0.0,0.0,,0.0,0.0,,1.0,0.0,11.0,,,,,,,0,,0
322,31,2013-05-28 22:05:02,24,216,,,15,18516,4,4.0,0,3.83,,5.31,21,167.9,0,19144,1,214,2,2,1,1,,,1,,,,,,,,,,,,,-1.0,0.0,42.0,-1.0,0.0,36.0,1.0,0.0,55.0,,,,0,,0
323,31,2013-05-28 22:05:02,24,216,,,15,23462,4,3.5,0,4.47,,4.98,24,174.26,0,19144,1,214,2,2,1,1,,,1,,,,,,,,,,1.0,0.0,15.0,1.0,0.0,15.0,,,,,,,,,,0,,0
324,31,2013-05-28 22:05:02,24,216,,,15,28515,3,0.0,0,4.2,,4.83,7,111.88,0,19144,1,214,2,2,1,1,,,1,,,,1.0,0.0,12.0,,,,1.0,0.0,124.0,1.0,0.0,20.0,1.0,0.0,20.0,1.0,0.0,44.0,,,,0,,0
325,31,2013-05-28 22:05:02,24,216,,,15,47153,4,2.5,0,2.4,,5.17,19,160.84,0,19144,1,214,2,2,1,1,,,1,,,,1.0,0.0,279.0,,,,,,,0.0,0.0,,0.0,0.0,,-1.0,0.0,14.0,,,,0,,0
326,31,2013-05-28 22:05:02,24,216,,,15,50460,3,3.5,0,4.67,,4.78,13,138.19,0,19144,1,214,2,2,1,1,,,1,,,,,1.0,,,,,1.0,0.0,13.0,0.0,0.0,,,,,1.0,0.0,14.0,,,,0,,0
327,31,2013-05-28 22:05:02,24,216,,,15,54904,3,4.5,0,0.0,0.0111,4.8,14,145.44,0,19144,1,214,2,2,1,1,,,1,,,,,,,,,,0.0,1.0,,0.0,0.0,,,,,,,,,,,0,,0
328,31,2013-05-28 22:05:02,24,216,,,15,64019,4,3.5,0,3.22,0.0207,5.31,15,147.68,0,19144,1,214,2,2,1,1,,,1,,,,,,,,,,0.0,0.0,,-1.0,0.0,9.0,,,,,,,,,,0,,0
329,31,2013-05-28 22:05:02,24,216,,,15,77827,4,4.0,0,4.42,0.0879,5.18,22,172.91,0,19144,1,214,2,2,1,1,-4.5989,,1,,,,-1.0,0.0,4.0,,,,-1.0,0.0,4.0,-1.0,0.0,4.0,1.0,0.0,173.0,,,,,,,0,,0
330,31,2013-05-28 22:05:02,24,216,,,15,78635,4,3.0,1,4.56,,5.23,16,150.37,0,19144,1,214,2,2,1,1,,,1,,,,0.0,0.0,,,,,0.0,0.0,,0.0,0.0,,1.0,0.0,12.0,1.0,0.0,12.0,,,,0,,0
