,id,time,activity,appCat.builtin,appCat.communication,appCat.entertainment,appCat.finance,appCat.game,appCat.office,appCat.other,appCat.social,appCat.travel,appCat.unknown,appCat.utilities,appCat.weather,call,circumplex.arousal,circumplex.valence,mood,screen,sms
948,AS14.17,23 days 00:00:00.000000000,0.0906331678707439,6.989273684210526,97.80301999999998,145.4567142857143,,,,9.042399999999999,28.85596153846154,43.86116666666666,,,,,0.4,0.6,7.2,86.94226867761184,
949,AS14.17,24 days 00:00:00.000000000,0.2510368299862318,5.23,52.57931999999999,158.2028,,,30.121,25.520125,36.2940625,17.36578947368421,,,,1.0,0.6,1.0,7.2,95.25470707874096,
950,AS14.17,25 days 00:00:00.000000000,0.2092882156846513,4.696507936507935,20.082999999999988,280.05699999999996,21.08,,,9.0308,40.85629032258065,16.28725,,,,1.0,0.6,0.6,6.8,47.07072132532714,1.0
951,AS14.17,26 days 00:00:00.000000000,0.008333333333333333,9.386166666666666,18.05594117647059,,,,,8.07475,112.48299999999999,59.765,,,,,1.0,1.0,8.0,39.43559997876487,
952,AS14.17,27 days 00:00:00.000000000,0.09798605176533887,5.832858695652172,27.675290909090908,186.4168,,,,38.749733333333324,131.91438095238095,482.03570588235294,,26.271,,,0.5,1.0,7.25,100.61508623073836,
953,AS14.17,28 days 00:00:00.000000000,0.146776392180804,8.697636363636363,48.01995238095238,131.94599999999997,,,60.74846153846154,42.71171428571428,50.59018181818181,34.44525,,4.6585,,1.0,0.6,1.0,7.4,49.477245623605306,1.0
954,AS14.17,29 days 00:00:00.000000000,0.09017666475035048,11.276369999999996,17.474977777777784,114.53853333333335,,,55.598000000000006,20.887777777777774,54.059185185185186,18.819249999999997,,11.867666666666667,,1.0,0.25,0.75,7.5,83.16579774792271,
955,AS14.17,30 days 00:00:00.000000000,0.12420343137254902,15.125808510638288,37.80236507936508,109.7590476190476,,,36.243,22.7182,46.77435483870968,14.266444444444444,,20.074,,1.0,0.2,1.0,7.2,88.19870589480676,1.0
956,AS14.17,31 days 00:00:00.000000000,0.15983601774042955,3.9234264705882356,17.831875,189.50529999999998,,,22.353000000000005,8.8764,39.766275862068966,,,,,1.0,-0.6,0.8,7.0,66.886338261997,1.0
957,AS14.17,32 days 00:00:00.000000000,0.18913979786829993,4.263105263157894,43.160333333333334,194.628,,,,6.195142857142858,39.90560000000001,5.281,,,,1.0,0.2,1.0,7.0,63.47397016055548,1.0
958,AS14.17,33 days 00:00:00.000000000,0.03688805922779405,5.684576923076923,25.788961538461535,303.94416666666666,,,,11.247222222222222,53.81699999999999,,,,,,0.25,1.25,7.25,134.25399998256145,1.0
959,AS14.17,34 days 00:00:00.000000000,0.04899951284861772,4.286205128205127,29.237906250000005,291.218,,,,7.730999999999999,102.56616666666667,,,,,,1.0,1.0,7.0,247.23345715658994,
960,AS14.17,35 days 00:00:00.000000000,0.026065395166330982,19.363055118110232,29.26073076923077,182.5086923076923,,,301.67266666666666,8.052833333333334,29.65051063829787,28.270599999999995,25.867124999999998,16.049,,1.0,0.4,1.0,7.0,92.93240350380279,1.0
961,AS14.17,36 days 00:00:00.000000000,0.10923143184508001,7.904750000000001,15.870499999999996,83.82632692307695,,,54.02885714285714,15.287833333333337,58.09671428571428,7.183189189189191,,4.031000000000001,,,0.25,1.0,7.0,41.70604347590334,
962,AS14.17,37 days 00:00:00.000000000,0.10077388350248441,7.222848101265823,31.886726415094344,139.88700000000003,,,51.251999999999995,23.289749999999998,84.06521739130434,21.623625,,,,,1.0,1.0,6.75,85.55735789349211,
963,AS14.17,38 days 00:00:00.000000000,0.20737365024236556,5.445121827411166,12.397299999999998,952.045,,,,7.8964,11.497560000000005,7.055449999999999,,19.147000000000002,,,0.4,1.0,7.2,11.51095283031464,
964,AS14.17,39 days 00:00:00.000000000,0.1659532018869328,6.5365988372093,16.983742424242422,211.01125000000002,,,,7.829599999999999,7.3199200000000015,,,,,,0.4,1.0,7.2,14.989086260049115,
965,AS14.17,40 days 00:00:00.000000000,0.0756640189523358,5.830615384615384,26.251377358490565,173.36405555555558,,,,11.0056,67.73839473684211,51.503499999999995,,20.159000000000002,,,-0.2,1.0,7.2,84.42392552913502,
966,AS14.17,41 days 00:00:00.000000000,0.0851143385464617,5.100333333333332,14.589461538461535,,,,148.85,7.064285714285714,9.9865625,3.5713947368421044,,,,1.0,0.8,1.0,7.0,9.809036360364972,
967,AS14.17,42 days 00:00:00.000000000,0.10223628470884812,11.788241758241757,48.48015555555556,102.08094444444443,,,6.563000000000001,37.06369565217391,50.21646666666667,41.286,,,,,0.4,1.0,7.0,55.044736483612525,1.0
968,AS14.17,43 days 00:00:00.000000000,0.11137417839840907,6.404018691588781,23.229372549019637,76.29350000000001,,,27.628500000000003,9.3402,35.28934482758621,17.846636363636367,,14.0485,,1.0,0.8,1.0,7.2,36.78519762062025,1.0
969,AS14.17,44 days 00:00:00.000000000,0.11615087487091101,6.4273333333333325,18.576617977528095,124.3039,,,,8.7486,53.28485714285714,,,1.5496666666666667,,,0.4,1.0,7.0,45.084202017446934,1.0
970,AS14.17,45 days 00:00:00.000000000,0.18855451998494857,10.545357142857144,30.833772727272734,224.76633333333336,,,,8.29675,8.952833333333333,,,5.019,,1.0,1.0,1.0,7.0,76.1091914836397,
971,AS14.17,46 days 00:00:00.000000000,0.16723933497618126,4.365666666666667,13.800366197183097,,,,,8.7178,20.426076923076923,,,,,,1.0,1.0,7.0,19.446318861367033,
972,AS14.17,47 days 00:00:00.000000000,0.12116526023672414,4.32540625,23.42132926829268,191.66183333333333,,,256.297,8.611600000000001,51.550260869565214,65.28866666666666,,,,,0.4,1.0,7.2,63.58590446004439,
973,AS14.17,48 days 00:00:00.000000000,0.0881963953222814,4.080645161290323,40.0365,116.99833333333333,,,,10.283833333333332,27.8535,19.146,,3.01,,1.0,0.4,1.0,7.4,24.8546483542893,
974,AS14.17,49 days 00:00:00.000000000,0.050621498599439735,5.198391891891892,58.74377380952381,144.84828571428574,,,,9.2964,44.61577142857141,18.013,,,,,0.6,1.0,6.6,95.88826136968352,1.0
975,AS14.17,50 days 00:00:00.000000000,0.07183591337438763,6.494276190476191,31.22441379310344,205.9868181818182,,,31.128,9.1542,36.301151515151524,27.520764705882353,,,,1.0,1.0,1.0,7.25,87.6509561475955,
976,AS14.17,51 days 00:00:00.000000000,0.10981776234215575,145.40874038461538,21.48935789473684,108.82116666666668,,2562.907,,8.1072,60.75054545454546,18.077125,,,,1.0,1.0,1.0,7.2,66.68260800743106,
977,AS14.17,52 days 00:00:00.000000000,0.20366097979108125,8.632163265306122,45.01515463917526,124.59766666666663,,,70.46340000000001,20.176166666666663,111.08533333333334,557.7620000000001,,8.035,,1.0,0.4,1.0,7.2,28.719913664481624,1.0
978,AS14.17,53 days 00:00:00.000000000,0.1868376213455872,6.226834782608694,42.02515624999998,,,,,9.259666666666666,20.770166666666668,,,,,,1.0,1.0,8.0,13.208072977344488,1.0
979,AS14.17,54 days 00:00:00.000000000,0.10881482413902194,226.98613333333333,78.30742857142856,172.8084,,,,6.815,112.6853684210526,27.316,,,,,1.0,1.0,7.2,110.88395554754467,1.0
980,AS14.17,55 days 00:00:00.000000000,0.09738745436440811,4.701014084507041,29.589692307692314,224.2973333333333,,,37.02171428571428,8.9478,26.54741379310345,51.598875,,3.0789999999999997,,,0.75,0.3333333333333333,6.75,57.995311103926745,
981,AS14.17,56 days 00:00:00.000000000,0.11043061827109142,5.604365853658536,19.791533333333334,114.8792142857143,,,,7.112399999999999,55.941315789473684,170.9094,,,,,0.8,1.0,7.0,52.42633979065904,
982,AS14.17,57 days 00:00:00.000000000,0.12463316853668997,244.3799361702128,52.20403174603175,54.57450000000001,30.276,,,8.876000000000001,69.0029090909091,30.149538461538462,,34.883,,,1.0,1.0,7.0,43.221763152825226,
983,AS14.17,58 days 00:00:00.000000000,0.08234652506199254,5.88291304347826,32.88717857142857,13.036,,670.5417500000002,,8.033999999999999,26.00633333333333,,,15.057,,,1.0,1.0,8.0,137.7724791616201,1.0
984,AS14.17,59 days 00:00:00.000000000,0.25846488933166406,86.80370588235292,22.63820754716982,,,,,7.569333333333333,142.94660000000002,91.73049999999999,,,,1.0,1.0,1.0,7.0,31.63505556848312,
985,AS14.17,60 days 00:00:00.000000000,0.3363385812828156,6.597854166666668,26.655725,80.8255,,,,7.3581666666666665,63.616304347826095,1758.0193333333334,,9.029,,1.0,-1.0,1.0,7.25,41.63192207782297,1.0
987,AS14.17,62 days 00:00:00.000000000,0.1208251967708512,4.275,25.605277777777772,20.078,,,,5.556,127.84333333333335,38.09316666666666,,15.985333333333335,,,1.0,1.0,7.5,56.58786485001848,
1015,AS14.19,0 days 00:00:00.000000000,0.10965501792114701,64.27664516129032,350.43492857142854,,,,,29.267250000000004,5.037,,,,,1.0,0.6666666666666666,0.6666666666666666,4.666666666666667,385.1698888937633,
1016,AS14.19,1 days 00:00:00.000000000,0.086579268612413,33.78969791666666,40.95351111111109,,,,,32.002,35.8065,,,,,1.0,-1.4,0.4,6.6,55.3028953546702,
1017,AS14.19,2 days 00:00:00.000000000,0.029460438699569155,15.471864864864864,25.2169,,,,,13.005250000000002,67.619,,,,,1.0,-0.8,0.8,7.0,45.287318121303215,
1018,AS14.19,3 days 00:00:00.000000000,0.1138894460613641,6.991945454545455,53.66318749999999,4.354166666666667,,,,10.682200000000002,,,,,,1.0,-0.4,0.4,6.0,34.02061906315032,
1019,AS14.19,4 days 00:00:00.000000000,0.11325160672351993,11.31549462365591,47.935817073170725,,,,,7.757571428571429,,,,,,1.0,-1.25,0.25,5.5,53.809168526295885,
1020,AS14.19,5 days 00:00:00.000000000,0.10891482612696544,11.832636363636361,44.113960000000006,,,,,9.9064,27.949199999999998,,2.006,,,1.0,-0.6,0.4,6.0,56.58202563493681,
1021,AS14.19,6 days 00:00:00.000000000,0.13220460848007368,9.264915789473687,26.085746987951804,242.518,,,,9.520199999999999,27.199857142857137,,8.357125,,,1.0,0.0,0.6,6.6,41.32718389061676,1.0
1022,AS14.19,7 days 00:00:00.000000000,0.14887226502146783,11.824597222222218,30.53865,187.6163333333333,,,,10.611166666666668,8.76,,2.0235000000000003,,,1.0,-0.6,1.2,6.6,44.77309834761697,1.0
1023,AS14.19,8 days 00:00:00.000000000,0.13795426002920017,8.690328571428571,37.02307692307693,28.42533333333333,,,,15.930666666666667,,,,,,1.0,0.2,1.2,7.4,38.107543473658346,1.0
1024,AS14.19,9 days 00:00:00.000000000,0.06452367036820571,51.39139285714284,24.658428571428573,,,,,10.0536,,,,,,1.0,-0.4,0.8,7.0,23.289022722027507,
1025,AS14.19,10 days 00:00:00.000000000,0.13012099954924494,10.208738095238088,63.52367073170731,,,,,8.9334,,79.40566666666666,,,,1.0,-0.4,1.0,7.2,92.41152238134123,1.0
1026,AS14.19,11 days 00:00:00.000000000,0.13346682929400022,11.37501923076923,49.991736842105254,,,,,9.8854,,,2.9406666666666665,,,1.0,0.0,0.2,6.4,44.630887511372556,
1027,AS14.19,12 days 00:00:00.000000000,0.07716355485107416,11.940142857142858,28.13897619047619,,,,,8.2386,7.952833333333333,,,,,1.0,-0.2,1.0,7.6,37.862755108852774,
1028,AS14.19,13 days 00:00:00.000000000,0.07307714752567696,21.112064516129035,39.88714754098361,,,,,8.4748,,,,,,1.0,0.0,0.6,6.6,59.07590566941027,
1029,AS14.19,14 days 00:00:00.000000000,0.15702115397103714,12.153016528925617,22.017468750000003,,,,,27.956999999999997,43.8812,,,,,1.0,-0.2,0.4,7.0,38.718960792410606,
1030,AS14.19,15 days 00:00:00.000000000,0.13595576600004897,10.210825396825395,24.762704545454543,,,60.163666666666664,,13.076400000000001,53.37,,,,,1.0,-0.6,1.2,8.0,38.17455173771957,
1031,AS14.19,16 days 00:00:00.000000000,0.09422410643417788,10.32547297297297,26.745403225806466,,,,,9.8554,,,,,,1.0,-1.25,1.0,7.25,39.241936505786946,1.0
1032,AS14.19,17 days 00:00:00.000000000,0.18343492913073647,11.675891472868216,31.532336842105263,,,,,12.7166,71.52666666666667,,,,,1.0,-1.0,0.6,6.6,28.834902273981196,
1033,AS14.19,18 days 00:00:00.000000000,0.08906279785658473,9.75027450980392,26.37083561643836,,,,,7.8790000000000004,,,,13.3355,,1.0,-0.4,1.0,6.8,30.88779787814362,1.0
1034,AS14.19,19 days 00:00:00.000000000,0.11756512889589066,7.916893939393938,48.3746274509804,,,,,12.1258,,,,,,1.0,-0.4,0.8,7.2,48.444158754651504,1.0
1035,AS14.19,20 days 00:00:00.000000000,0.07280121100164204,71.26235555555554,19.596090909090908,,,,,8.070250000000001,11.268999999999998,,,,,1.0,-0.5,0.75,6.75,26.184875017404558,
1036,AS14.19,21 days 00:00:00.000000000,0.1110938994618982,15.90422222222222,25.619046153846146,,,,,8.4884,10.243666666666668,,,,,1.0,-0.6,1.0,6.8,39.64002858911242,
1037,AS14.19,22 days 00:00:00.000000000,0.06605497341205051,10.115777777777778,20.379583333333333,,,,,9.092400000000001,64.83749999999999,,,,,1.0,0.2,0.8,7.2,31.786068961538138,
1038,AS14.19,23 days 00:00:00.000000000,0.11367449436267445,5.710779661016949,22.551666666666666,,,,,12.3168,15.125066666666667,,,,,1.0,-0.6,1.0,7.2,24.69519669892358,
1039,AS14.19,24 days 00:00:00.000000000,0.14592902118511944,32.3313152173913,35.54018867924528,,,,,13.7276,104.2625,,10.570500000000001,,,1.0,0.4,0.8,7.0,50.019649991989134,
1040,AS14.19,25 days 00:00:00.000000000,0.130765639589169,9.674631578947368,37.81502222222223,,,,,16.192285714285713,9.600999999999999,,4.2236666666666665,,,1.0,-1.0,1.0,6.4,50.98386905590695,
1041,AS14.19,26 days 00:00:00.000000000,0.07721354166666666,6.817406249999999,103.8428115942029,,,,,11.4664,39.41433333333333,,,,,1.0,-0.6,1.0,6.8,32.27431035041808,1.0
1042,AS14.19,27 days 00:00:00.000000000,0.1014676704014939,5.991642857142856,51.21553333333333,,,,,9.504,48.97350000000001,,,,,1.0,-0.8,1.0,6.8,62.71015787438346,
1043,AS14.19,28 days 00:00:00.000000000,0.06493055555555556,4.504666666666666,53.67838095238094,,,229.132,,7.2245,,,,,,1.0,-1.0,1.0,6.8,71.92397826132569,1.0
1044,AS14.19,29 days 00:00:00.000000000,0.11031735913804185,6.796309523809522,25.432333333333336,,,,,11.3084,24.91569230769231,,2.8930000000000002,,,1.0,-0.4,0.8,6.8,25.315295447002757,
1045,AS14.19,30 days 00:00:00.000000000,0.10195700631156768,19.52491489361702,21.137878787878787,,,,,8.3396,19.0535,,,,,1.0,0.2,1.2,7.6,37.67243477572566,
1046,AS14.19,31 days 00:00:00.000000000,0.13346984280942722,8.723666666666666,32.55914285714285,,,,,9.5182,3759.1776250000003,,,,,1.0,-0.2,1.0,6.4,37.74669565325196,
1047,AS14.19,32 days 00:00:00.000000000,0.13701083958092172,3.2774656084656097,36.1693193277311,,,,,8.456,8.489666666666666,,,,,1.0,0.6,1.2,6.8,22.093565609660082,
1048,AS14.19,33 days 00:00:00.000000000,0.11064682679520278,7.016019607843138,45.78466265060241,,,,,9.408333333333333,32.1945,,,,,1.0,-1.0,1.0,6.0,39.25541772118099,1.0
1049,AS14.19,34 days 00:00:00.000000000,0.10560238499744339,6.951327272727271,38.59840322580646,,,,,31.350000000000005,,,,,,1.0,-0.6,0.8,6.6,54.918555568765704,
1050,AS14.19,35 days 00:00:00.000000000,0.07677511149518856,20.686934782608695,56.825785714285736,546.49,,,,6.167,25.875700000000002,,,1.8265,,1.0,-0.75,0.75,7.25,50.42311318415517,
1051,AS14.19,36 days 00:00:00.000000000,0.2491027157989633,55.211306122448995,19.912521739130433,,,,,26.984,,,,,,1.0,1.0,1.5,7.75,34.37187499403954,1.0
1052,AS14.19,37 days 00:00:00.000000000,0.04486664230909752,9.425825396825388,56.05313333333334,,,,,14.332333333333333,36.01727272727272,18.532714285714285,,,,1.0,-1.5,0.8333333333333334,6.333333333333333,55.06592727140947,
1053,AS14.19,38 days 00:00:00.000000000,0.10377999025697233,7.675129032258063,65.59393650793652,,,,,11.279,28.54171428571429,7.7635000000000005,,,,1.0,0.0,0.6,6.4,39.10796050962648,
1054,AS14.19,39 days 00:00:00.000000000,0.02568243249036055,20.39558928571429,32.44730188679245,,,,,9.2718,19.25622222222222,,,,,1.0,0.4,0.6,7.2,37.65083330869674,
1055,AS14.19,40 days 00:00:00.000000000,0.04454670107302971,9.578831460674158,35.61188461538462,5.125,,,,10.261800000000001,92.7475,,,,,1.0,0.4,0.8,7.0,49.73496824219113,
1056,AS14.19,41 days 00:00:00.000000000,0.12626491862973474,8.941639344262297,44.236299999999986,,,,,9.4832,30.454363636363635,,1.5145,,,1.0,-0.2,0.8,6.8,58.20342591515297,
1057,AS14.19,42 days 00:00:00.000000000,0.19230524793625595,11.647234567901235,23.22373809523809,,,,,15.1386,,,1.5185,,,1.0,0.4,1.2,7.8,18.608584422569773,
1058,AS14.19,43 days 00:00:00.000000000,0.1901187625754255,9.360728395061727,67.32988571428571,,,,,12.2455,9.076,,,,,1.0,0.4,1.0,7.4,55.14103450035228,1.0
1059,AS14.19,44 days 00:00:00.000000000,0.06944999498758415,56.00082352941177,79.18129545454543,,,,,12.700199999999999,43.49918181818182,,,,,,-0.4,0.8,6.6,46.19805172805128,
1060,AS14.19,45 days 00:00:00.000000000,0.0,,6.098,,,,,,,,,,,,0.25,1.0,7.0,6.10800004005432,
1080,AS14.20,0 days 00:00:00.000000000,,30.20785714285714,6.086,43.303000000000004,,31.647000000000002,,,47.556999999999995,,545.854,,,,-1.0,1.0,7.0,73.88019995689392,
1081,AS14.20,1 days 00:00:00.000000000,,30.088,,,,,,,,,,,,,0.25,0.25,7.0,30.0939998626709,
1082,AS14.20,2 days 00:00:00.000000000,0.007716049382716043,14.935500000000001,16.788958333333333,,,,,14.5595,3.013,,214.21900000000005,,,,1.0,0.5,7.5,48.916093759238734,
1083,AS14.20,3 days 00:00:00.000000000,0.043209876543209874,15.470666666666668,43.84073333333333,48.255,,,,13.1584,,,22.147,,,,0.8,0.8,7.6,46.09140000343316,1.0
1084,AS14.20,4 days 00:00:00.000000000,0.03333333333333333,7.244249999999999,45.08805882352941,81.4945,,445.80400000000003,,14.054,45.6564,,954.654,,,,-0.2,0.4,6.8,125.94463155144156,1.0
1085,AS14.20,5 days 00:00:00.000000000,0.0789351851851852,15.863963636363637,15.154125000000002,87.318,,115.79533333333332,,16.315625,47.553363636363635,,37.002500000000005,14.771500000000001,,,-0.75,-0.5,6.0,40.89140000343324,
1086,AS14.20,6 days 00:00:00.000000000,0.025762156714537646,28.541999999999998,11.540285714285716,123.56033333333333,,,,9.116375,43.420625,,,,,,0.4,0.4,6.8,41.57316666179234,
1087,AS14.20,7 days 00:00:00.000000000,0.05700000000000001,17.593076923076925,23.0108,8.874400000000001,,208.24033333333333,,,13.19347368421053,,,,,,0.25,0.75,7.0,43.5765862218265,
1088,AS14.20,8 days 00:00:00.000000000,0.02380952380952381,29.19621428571429,14.816555555555555,,,,,8.027000000000001,,,,,,,0.5,0.0,6.25,27.091294106315186,
1089,AS14.20,9 days 00:00:00.000000000,0.13813915857605177,20.373833333333334,4.226000000000001,,,494.903,,15.310250000000003,,,,,,1.0,1.0,1.0,7.4,54.34599999019076,
1090,AS14.20,10 days 00:00:00.000000000,0.3802083333333333,7.410666666666668,44.4131,,,,,,40.93275,,164.22020000000003,,,,1.0,1.0,7.5,69.5562500357628,1.0
1091,AS14.20,11 days 00:00:00.000000000,0.0125,,5.177250000000001,,,,,,,,,,,1.0,0.8,0.8,7.0,5.1784999370574925,1.0
1092,AS14.20,12 days 00:00:00.000000000,0.0,19.169999999999998,,,,953.245,,,,,,,,,0.0,0.0,6.25,29.631999969482397,1.0
1093,AS14.20,13 days 00:00:00.000000000,0.06712962962962966,13.095974358974358,23.8556,37.195499999999996,,,,18.118,78.9297,46.717,,,,,0.0,0.25,6.5,75.8909333546957,
1094,AS14.20,14 days 00:00:00.000000000,0.055022974101921494,14.419333333333332,,,,,,11.387,,,,,,1.0,0.3333333333333333,0.3333333333333333,6.666666666666667,18.217666625976566,
1095,AS14.20,15 days 00:00:00.000000000,0.01574074074074075,10.608807692307694,18.580975609756095,,9.424875,546.803,,13.834666666666665,72.8066,,,,,,0.75,0.5,7.0,40.50680390058779,
1096,AS14.20,16 days 00:00:00.000000000,0.09056023599628253,6.397294117647059,11.815125,13.7375,,140.86233333333334,,6.412333333333333,,,,,,1.0,0.4,0.8,7.0,18.7808372142703,
1097,AS14.20,17 days 00:00:00.000000000,0.06022714082246478,6.417166666666667,20.79943902439025,14.083,,209.096,,,109.3475,,,,,1.0,0.6,0.8,7.0,78.48539999008177,1.0
1098,AS14.20,18 days 00:00:00.000000000,0.029011707988980725,5.687307692307692,42.043428571428564,77.365,,530.69,,,143.69,,,,,,0.6,1.0,6.8,26.382000012831266,1.0
1099,AS14.20,19 days 00:00:00.000000000,0.003367003367003367,11.037333333333331,,,,531.717,,,4.024,,,,,,0.5,0.75,7.25,120.39299998283389,1.0
1100,AS14.20,20 days 00:00:00.000000000,0.069361289395536,10.516652173913045,20.248461538461534,31.106375,,,,22.1115,50.380649999999996,,,,,,0.25,1.0,7.75,51.08986666202545,1.0
1101,AS14.20,21 days 00:00:00.000000000,0.021836419753086426,9.641222222222222,34.83678947368421,20.664666666666665,,,,10.035,41.314125,,,,,,0.5,0.5,7.0,63.86352630665433,1.0
1102,AS14.20,22 days 00:00:00.000000000,0.05509259259259256,6.155777777777779,6.576818181818182,,,,,41.273,,,,,,1.0,0.5,0.75,7.5,13.014230764829193,
1103,AS14.20,23 days 00:00:00.000000000,0.04598055910316445,18.147,43.00205357142856,,24.846,202.18800000000002,,9.06988888888889,35.07066666666667,,,,,1.0,0.0,0.6,6.8,58.11919117675112,1.0
1104,AS14.20,24 days 00:00:00.000000000,0.0,6.2255,,,,569.675,,,,,,,,,0.0,0.6,6.8,5.01699995994568,
1105,AS14.20,25 days 00:00:00.000000000,0.005,,,,,,,,,,,,,,0.0,0.2,6.8,,1.0
1106,AS14.20,26 days 00:00:00.000000000,0.10694444444444447,6.948933333333334,15.606740740740744,24.136999999999997,,,,14.144,13.554100000000002,,,,,,0.0,0.6,6.8,18.911675672273383,
1107,AS14.20,27 days 00:00:00.000000000,0.004629629629629634,,,,,,,5.638,,,,,,,0.4,0.6,7.2,5.649000048637389,1.0
1108,AS14.20,28 days 00:00:00.000000000,0.01458001063264221,13.939590909090906,23.80895,32.777,,248.4475,,,53.30283333333333,,19.59,,,,-0.4,0.4,6.4,60.87489285639355,1.0
1109,AS14.20,29 days 00:00:00.000000000,0.006430041152263367,13.138833333333332,,,,,,,4.877666666666666,,,,,,0.0,0.5,6.75,11.693374961614605,
1110,AS14.20,30 days 00:00:00.000000000,0.0362707535121329,10.529285714285715,31.25742666666667,,,196.45,,,35.379,,3.01,,,,0.0,1.0,7.5,39.568791680865814,
1111,AS14.20,31 days 00:00:00.000000000,0.17375000000000002,18.14094117647059,11.775666666666666,,,,,9.759368421052631,4.451,,,,,1.0,-0.4,0.6,7.6,14.048648149878888,
1112,AS14.20,32 days 00:00:00.000000000,0.06042250233426701,24.081,13.65708,14.783,,,,14.048,107.42610000000002,,,,,,0.2,0.8,7.4,24.815103481555806,1.0
1113,AS14.20,33 days 00:00:00.000000000,,,,,,,,,,,,,,,0.0,0.0,6.4,,1.0
1114,AS14.20,34 days 00:00:00.000000000,0.054166666666666724,4.077999999999999,10.117900000000002,12.065,,,,12.05,41.575,,,,,,-0.3333333333333333,0.3333333333333333,7.0,17.664277752240498,1.0
1115,AS14.20,35 days 00:00:00.000000000,0.03690196078431372,45.23883333333334,14.689242424242424,16.070999999999998,,,,47.25825,16.574999999999996,,,,,1.0,-0.2,0.4,7.0,42.24420003890992,
1116,AS14.20,36 days 00:00:00.000000000,0.04379330553481038,12.0265,21.24791304347826,21.807,,,,15.532333333333334,60.263000000000005,,,,,1.0,0.5,0.25,7.0,20.803441187914675,
1117,AS14.20,37 days 00:00:00.000000000,0.046111111111111096,10.325454545454546,33.00050000000001,122.57600000000001,,,,,38.34275,,,,,,0.5,0.75,7.0,56.113608671271244,1.0
1118,AS14.20,38 days 00:00:00.000000000,0.017892857142857144,6.007636363636364,10.551218750000006,,,,,19.0805,155.455,,59.635,,,,0.0,0.0,6.8,33.35620001157126,
1119,AS14.20,39 days 00:00:00.000000000,0.05668667466986795,8.914035714285713,22.17382352941177,28.62785714285715,,187.00233333333333,,23.009999999999998,36.274272727272724,,,,,,0.0,0.2,6.8,53.08314284256526,
1120,AS14.20,40 days 00:00:00.000000000,0.0034722222222222337,27.323666666666664,52.7385,18.070999999999998,,,,,65.926,,,,,,0.25,0.75,7.25,104.87599998712548,
1121,AS14.20,41 days 00:00:00.000000000,,,,,,,,,,,,,,,0.2,0.6,7.0,,
1122,AS14.20,42 days 00:00:00.000000000,,,,,,,,,,,,,,,0.2,0.4,7.0,,
1123,AS14.20,43 days 00:00:00.000000000,,,,,,,,,,,,,,,0.2,0.2,7.2,,
1124,AS14.20,44 days 00:00:00.000000000,,,,,,,,,,,,,,,0.0,0.5,6.75,,
1125,AS14.20,45 days 00:00:00.000000000,,,,,,,,,,,,,,,0.0,0.6666666666666666,7.333333333333333,,
1126,AS14.20,46 days 00:00:00.000000000,,,,,,,,,,,,,,,0.0,0.0,7.0,,
1146,AS14.23,0 days 00:00:00.000000000,0.3713608957795003,25.241687499999998,24.30415584415584,34.47252380952381,,,,21.05157142857143,82.80375000000002,,67.17969047619047,,,,0.0,1.0,7.0,59.18633335096796,1.0
1147,AS14.23,1 days 00:00:00.000000000,0.21799615246001347,19.090642857142853,34.98197058823531,40.168655172413786,,,,16.6455,157.36483625730986,,54.863200000000006,10.600999999999999,,1.0,-0.4,1.0,7.0,253.17555945069628,
1148,AS14.23,2 days 00:00:00.000000000,0.3554132307808778,26.18923300970872,18.445960000000007,141.37849999999997,,,,23.353526315789473,43.826241379310346,39.085,28.0964,3.016,,,-0.2,-0.2,5.8,46.07797951287911,
1149,AS14.23,3 days 00:00:00.000000000,0.27495405128584044,21.629851485148517,30.290984210526304,349.08910526315793,,,,23.585999999999995,,45.098,32.120374999999996,,,,-0.4,0.6,6.2,114.8738983914176,
1150,AS14.23,4 days 00:00:00.000000000,0.40504885492795534,8.758587499999997,35.726369230769244,176.1045,,44.9755,,84.11200000000002,36.417249999999996,22.086,21.33325,,,1.0,-0.25,1.25,7.0,59.34342186152936,1.0
1151,AS14.23,5 days 00:00:00.000000000,0.3562184343434343,18.962622641509434,54.88964705882351,250.1976875,,112.32060000000001,,10.31011111111111,15.102,42.16,476.9580000000001,,,,0.75,1.25,7.0,102.50803370422196,
1152,AS14.23,6 days 00:00:00.000000000,0.4054120879120879,10.331565217391306,29.506020270270263,129.07225000000003,,40.70875,,8.591333333333333,,6.021,,,,,0.6,1.2,7.0,46.488957968078736,
1153,AS14.23,7 days 00:00:00.000000000,0.39717587768909013,22.492611111111113,23.053708333333347,43.273312499999996,,48.831239436619725,,10.224416666666668,24.294,14.029250000000001,20.67816666666667,,,,0.25,1.5,7.25,40.11655303023078,
1154,AS14.23,8 days 00:00:00.000000000,0.4181943516042781,14.227363636363634,15.994,81.63517857142857,,41.47237500000001,,17.512249999999998,32.669,,27.2746,48.303999999999995,,1.0,0.0,1.2,7.0,37.99374256983842,
1155,AS14.23,9 days 00:00:00.000000000,0.383014657192235,25.31716129032258,38.08688085106381,115.00771874999998,,56.27883333333333,,13.855571428571427,25.265636363636364,34.179,7.025,,,1.0,-0.25,1.5,7.5,73.33454377310615,
